2026-08-03 21:41:46 | INFO     | nmd | Starting NMD application...
2026-08-03 21:54:25 | ERROR    | nmd | Nmap execution error during scan: 'nmap program was not found in path. PATH is : C:\\Users\\HP\\Desktop\\netwkscan\\.venv\\Scripts;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\debugCommand;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\copilotCli;C:\\Users\\HP\\Downloads\\ORACLE19\\bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\PuTTY\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Program Files\\nodejs\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\Scripts\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Users\\HP\\AppData\\Roaming\\npm;C:\\Users\\HP\\AppData\\Local\\Programs\\Antigravity\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\cursor\\resources\\app\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\Devin\\bin;c:\\Users\\HP\\.vscode\\extensions\\ms-python.debugpy-2026.6.0-win32-x64\\bundled\\scripts\\noConfigScripts'
2026-08-03 21:54:25 | INFO     | nmd | Scan on '10.222.83.0/24' completed in 0.01s. Found 0 host(s).
2026-08-03 21:54:25 | INFO     | nmd | Configuration successfully saved to C:\Users\HP\Desktop\netwkscan\data\config.json.
2026-08-03 21:54:34 | INFO     | nmd | Starting custom scan on target '10.222.83.0/24' (args: '-sn -sV -O', ports: '1-1024')
2026-08-03 21:54:34 | ERROR    | nmd | Nmap execution error during scan: 'nmap program was not found in path. PATH is : C:\\Users\\HP\\Desktop\\netwkscan\\.venv\\Scripts;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\debugCommand;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\copilotCli;C:\\Users\\HP\\Downloads\\ORACLE19\\bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\PuTTY\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Program Files\\nodejs\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\Scripts\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Users\\HP\\AppData\\Roaming\\npm;C:\\Users\\HP\\AppData\\Local\\Programs\\Antigravity\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\cursor\\resources\\app\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\Devin\\bin;c:\\Users\\HP\\.vscode\\extensions\\ms-python.debugpy-2026.6.0-win32-x64\\bundled\\scripts\\noConfigScripts'
2026-08-03 21:54:34 | INFO     | nmd | Scan on '10.222.83.0/24' completed in 0.0s. Found 0 host(s).
2026-08-03 21:54:34 | INFO     | nmd | Configuration successfully saved to C:\Users\HP\Desktop\netwkscan\data\config.json.
2026-08-03 21:54:37 | INFO     | nmd | Starting custom scan on target '10.222.83.0/24' (args: '-sn -sV -O', ports: '1-1024')
2026-08-03 21:54:37 | ERROR    | nmd | Nmap execution error during scan: 'nmap program was not found in path. PATH is : C:\\Users\\HP\\Desktop\\netwkscan\\.venv\\Scripts;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\debugCommand;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\copilotCli;C:\\Users\\HP\\Downloads\\ORACLE19\\bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\PuTTY\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Program Files\\nodejs\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\Scripts\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Users\\HP\\AppData\\Roaming\\npm;C:\\Users\\HP\\AppData\\Local\\Programs\\Antigravity\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\cursor\\resources\\app\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\Devin\\bin;c:\\Users\\HP\\.vscode\\extensions\\ms-python.debugpy-2026.6.0-win32-x64\\bundled\\scripts\\noConfigScripts'
2026-08-03 21:54:37 | INFO     | nmd | Scan on '10.222.83.0/24' completed in 0.0s. Found 0 host(s).
2026-08-03 21:54:37 | INFO     | nmd | Configuration successfully saved to C:\Users\HP\Desktop\netwkscan\data\config.json.
2026-08-03 21:54:44 | INFO     | nmd | Starting custom scan on target '10.222.83.0/24' (args: '-sn -sV -O', ports: '1-1024')
2026-08-03 21:54:44 | ERROR    | nmd | Nmap execution error during scan: 'nmap program was not found in path. PATH is : C:\\Users\\HP\\Desktop\\netwkscan\\.venv\\Scripts;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\debugCommand;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\copilotCli;C:\\Users\\HP\\Downloads\\ORACLE19\\bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\PuTTY\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Program Files\\nodejs\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\Scripts\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Users\\HP\\AppData\\Roaming\\npm;C:\\Users\\HP\\AppData\\Local\\Programs\\Antigravity\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\cursor\\resources\\app\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\Devin\\bin;c:\\Users\\HP\\.vscode\\extensions\\ms-python.debugpy-2026.6.0-win32-x64\\bundled\\scripts\\noConfigScripts'
2026-08-03 21:54:44 | INFO     | nmd | Scan on '10.222.83.0/24' completed in 0.0s. Found 0 host(s).
2026-08-03 21:54:44 | INFO     | nmd | Configuration successfully saved to C:\Users\HP\Desktop\netwkscan\data\config.json.
2026-08-03 21:54:44 | INFO     | nmd | Starting custom scan on target '10.222.83.0/24' (args: '-sn -sV -O', ports: '1-1024')
2026-08-03 21:54:44 | ERROR    | nmd | Nmap execution error during scan: 'nmap program was not found in path. PATH is : C:\\Users\\HP\\Desktop\\netwkscan\\.venv\\Scripts;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\debugCommand;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\copilotCli;C:\\Users\\HP\\Downloads\\ORACLE19\\bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\PuTTY\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Program Files\\nodejs\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\Scripts\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Users\\HP\\AppData\\Roaming\\npm;C:\\Users\\HP\\AppData\\Local\\Programs\\Antigravity\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\cursor\\resources\\app\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\Devin\\bin;c:\\Users\\HP\\.vscode\\extensions\\ms-python.debugpy-2026.6.0-win32-x64\\bundled\\scripts\\noConfigScripts'
2026-08-03 21:54:44 | INFO     | nmd | Scan on '10.222.83.0/24' completed in 0.0s. Found 0 host(s).
2026-08-03 21:54:44 | INFO     | nmd | Configuration successfully saved to C:\Users\HP\Desktop\netwkscan\data\config.json.
2026-08-03 21:54:45 | INFO     | nmd | Starting custom scan on target '10.222.83.0/24' (args: '-sn -sV -O', ports: '1-1024')
2026-08-03 21:54:45 | ERROR    | nmd | Nmap execution error during scan: 'nmap program was not found in path. PATH is : C:\\Users\\HP\\Desktop\\netwkscan\\.venv\\Scripts;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\debugCommand;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\copilotCli;C:\\Users\\HP\\Downloads\\ORACLE19\\bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\PuTTY\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Program Files\\nodejs\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\Scripts\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Users\\HP\\AppData\\Roaming\\npm;C:\\Users\\HP\\AppData\\Local\\Programs\\Antigravity\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\cursor\\resources\\app\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\Devin\\bin;c:\\Users\\HP\\.vscode\\extensions\\ms-python.debugpy-2026.6.0-win32-x64\\bundled\\scripts\\noConfigScripts'
2026-08-03 21:54:45 | INFO     | nmd | Scan on '10.222.83.0/24' completed in 0.0s. Found 0 host(s).
2026-08-03 21:54:45 | INFO     | nmd | Configuration successfully saved to C:\Users\HP\Desktop\netwkscan\data\config.json.
2026-08-03 21:54:46 | INFO     | nmd | GUI closed by user.
2026-08-03 22:57:58 | INFO     | nmd | Starting NMD application...
2026-08-03 22:57:58 | INFO     | nmd | Database initialized (data/nmd.db).
2026-08-03 22:57:59 | INFO     | nmd | Developer 4 page 'custom_scan' registered automatically.
2026-08-03 22:57:59 | INFO     | nmd | Developer 4 page 'logs' registered automatically.
2026-08-03 22:57:59 | WARNING  | nmd | Nmap binary not found: scanning controls are disabled.
2026-08-03 22:57:59 | INFO     | nmd | Launching GUI main window.
2026-08-03 22:58:27 | INFO     | nmd | Starting custom scan on target '10.222.83.0/24' (args: '-sn -sV -O', ports: '1-1024')
2026-08-03 22:58:27 | ERROR    | nmd | Nmap execution error during scan: 'nmap program was not found in path. PATH is : C:\\Users\\HP\\Desktop\\netwkscan\\.venv\\Scripts;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\debugCommand;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\copilotCli;C:\\Users\\HP\\Downloads\\ORACLE19\\bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\PuTTY\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Program Files\\nodejs\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\Scripts\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Users\\HP\\AppData\\Roaming\\npm;C:\\Users\\HP\\AppData\\Local\\Programs\\Antigravity\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\cursor\\resources\\app\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\Devin\\bin;c:\\Users\\HP\\.vscode\\extensions\\ms-python.debugpy-2026.6.0-win32-x64\\bundled\\scripts\\noConfigScripts'
2026-08-03 22:58:27 | INFO     | nmd | Scan on '10.222.83.0/24' completed in 0.01s. Found 0 host(s).
2026-08-03 22:58:27 | INFO     | nmd | Configuration successfully saved to C:\Users\HP\Desktop\netwkscan\data\config.json.
2026-08-03 22:59:07 | INFO     | nmd | Starting custom scan on target '10.222.83.0/24' (args: '-sn -sV -O', ports: '1-1024')
2026-08-03 22:59:07 | ERROR    | nmd | Nmap execution error during scan: 'nmap program was not found in path. PATH is : C:\\Users\\HP\\Desktop\\netwkscan\\.venv\\Scripts;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\debugCommand;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\copilotCli;C:\\Users\\HP\\Downloads\\ORACLE19\\bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\PuTTY\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Program Files\\nodejs\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\Scripts\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Users\\HP\\AppData\\Roaming\\npm;C:\\Users\\HP\\AppData\\Local\\Programs\\Antigravity\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\cursor\\resources\\app\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\Devin\\bin;c:\\Users\\HP\\.vscode\\extensions\\ms-python.debugpy-2026.6.0-win32-x64\\bundled\\scripts\\noConfigScripts'
2026-08-03 22:59:07 | INFO     | nmd | Scan on '10.222.83.0/24' completed in 0.0s. Found 0 host(s).
2026-08-03 22:59:07 | INFO     | nmd | Configuration successfully saved to C:\Users\HP\Desktop\netwkscan\data\config.json.
2026-08-03 22:59:19 | INFO     | nmd | Starting custom scan on target '10.222.83.0/24' (args: '-sn -sV -O', ports: '1-1024')
2026-08-03 22:59:19 | ERROR    | nmd | Nmap execution error during scan: 'nmap program was not found in path. PATH is : C:\\Users\\HP\\Desktop\\netwkscan\\.venv\\Scripts;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\debugCommand;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\copilotCli;C:\\Users\\HP\\Downloads\\ORACLE19\\bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\PuTTY\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Program Files\\nodejs\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\Scripts\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Users\\HP\\AppData\\Roaming\\npm;C:\\Users\\HP\\AppData\\Local\\Programs\\Antigravity\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\cursor\\resources\\app\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\Devin\\bin;c:\\Users\\HP\\.vscode\\extensions\\ms-python.debugpy-2026.6.0-win32-x64\\bundled\\scripts\\noConfigScripts'
2026-08-03 22:59:19 | INFO     | nmd | Scan on '10.222.83.0/24' completed in 0.0s. Found 0 host(s).
2026-08-03 22:59:19 | INFO     | nmd | Configuration successfully saved to C:\Users\HP\Desktop\netwkscan\data\config.json.
2026-08-03 22:59:22 | INFO     | nmd | Starting custom scan on target '10.222.83.0/24' (args: '-sn -sV -O', ports: '1-1024')
2026-08-03 22:59:22 | ERROR    | nmd | Nmap execution error during scan: 'nmap program was not found in path. PATH is : C:\\Users\\HP\\Desktop\\netwkscan\\.venv\\Scripts;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\debugCommand;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\copilotCli;C:\\Users\\HP\\Downloads\\ORACLE19\\bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\PuTTY\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Program Files\\nodejs\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\Scripts\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Users\\HP\\AppData\\Roaming\\npm;C:\\Users\\HP\\AppData\\Local\\Programs\\Antigravity\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\cursor\\resources\\app\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\Devin\\bin;c:\\Users\\HP\\.vscode\\extensions\\ms-python.debugpy-2026.6.0-win32-x64\\bundled\\scripts\\noConfigScripts'
2026-08-03 22:59:22 | INFO     | nmd | Scan on '10.222.83.0/24' completed in 0.0s. Found 0 host(s).
2026-08-03 22:59:22 | INFO     | nmd | Configuration successfully saved to C:\Users\HP\Desktop\netwkscan\data\config.json.
2026-08-03 22:59:28 | INFO     | nmd | GUI closed by user.
2026-08-03 23:05:16 | INFO     | nmd | Starting NMD application...
2026-08-03 23:05:16 | INFO     | nmd | Database initialized (data/nmd.db).
2026-08-03 23:05:17 | INFO     | nmd | Developer 4 page 'custom_scan' registered automatically.
2026-08-03 23:05:17 | INFO     | nmd | Developer 4 page 'logs' registered automatically.
2026-08-03 23:05:17 | WARNING  | nmd | Nmap binary not found: scanning controls are disabled.
2026-08-03 23:05:17 | INFO     | nmd | Launching GUI main window.
2026-08-03 23:05:38 | INFO     | nmd | Starting custom scan on target '10.222.83.0/24' (args: '-sn -sV -O', ports: '1-1024')
2026-08-03 23:05:38 | ERROR    | nmd | Nmap execution error during scan: 'nmap program was not found in path. PATH is : C:\\Users\\HP\\Desktop\\netwkscan\\.venv\\Scripts;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\debugCommand;c:\\Users\\HP\\AppData\\Roaming\\Code\\User\\globalStorage\\github.copilot-chat\\copilotCli;C:\\Users\\HP\\Downloads\\ORACLE19\\bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\PuTTY\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Program Files\\nodejs\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\Scripts\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Python314\\;C:\\Users\\HP\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\HP\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\HP\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\msys64\\ucrt64\\bin;C:\\MinGW\\bin;C:\\maven\\apache-maven-3.9.15\\bin;C:\\Users\\HP\\AppData\\Roaming\\npm;C:\\Users\\HP\\AppData\\Local\\Programs\\Antigravity\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\cursor\\resources\\app\\bin;C:\\Users\\HP\\AppData\\Local\\Programs\\Devin\\bin;c:\\Users\\HP\\.vscode\\extensions\\ms-python.debugpy-2026.6.0-win32-x64\\bundled\\scripts\\noConfigScripts'
2026-08-03 23:05:38 | INFO     | nmd | Scan on '10.222.83.0/24' completed in 0.01s. Found 0 host(s).
